index,target
0,95.49750212091774
1,98.24413358386713
2,99.68596801815434
3,102.57407263826961
4,102.3790838380343
5,102.70975138176924
6,104.57493647128359
7,107.79913357426891
8,103.46018937842459
9,109.13303597687623
10,104.10741350949515
11,104.17154559992086
12,107.3761662491757
13,105.10758903626413
14,96.64025775604436
15,100.28987137966298
16,100.7505623800598
17,100.02262403400135
18,101.91330499454006
19,98.37561323660925
20,96.83019900635794
21,97.54688038495031
22,101.75188659826941
23,100.7384369000358
24,108.12707598692083
25,107.98097696650825
26,111.78954967824629
27,113.89701348523924
28,116.88065702388863
29,117.06007122715988
30,120.16728555838145
31,122.00095405830731
32,126.38703769156103
33,121.57060924841984
34,121.06528209973433
35,123.12946004797594
36,122.09690938630239
37,119.4226733242206
38,115.84000384827283
39,117.98303480220933
40,110.07322062644897
41,111.55623128154846
42,115.10050478455311
43,111.51137360848917
44,110.74945592034862
45,110.27967766389446
46,113.80568516865942
47,119.53109972275765
48,121.72621354138086
49,119.07921783151711
50,125.55823841331606
51,123.28130596408045
52,133.4091208476582
53,131.93406285256904
54,134.14796017893866
55,136.97489426922428
56,138.7934707974243
57,139.99940643026764
58,140.0766168147404
59,137.63973022473962
60,134.44538518221125
61,136.11303214167074
62,132.39734262279
63,130.93804547346227
64,129.07233502855286
65,129.7193160966188
66,125.97149165066523
67,128.41872517307763
68,129.6528700835775
69,130.24528447469578
70,130.18483336190522
71,130.89429527277994
72,132.7047851235998
73,132.09710320923725
74,136.6250177872915
75,136.11495565166902
76,141.39169012572313
77,145.89851971785697
78,144.60455929707481
79,149.5082317453699
80,154.3038152051545
81,152.0281040376429
82,153.1411967205672
83,153.59023400300183
84,153.18710464607446
85,151.90175201189322
86,150.4335860993503
87,149.36990963329913
88,149.82924217122294
89,142.96762346168987
90,145.56309809133697
91,143.13743622350853
92,137.64139537385407
93,142.76766848959207
94,142.7859164301615
95,143.96218666287072
96,144.84345287110827
97,146.41526923659976
98,150.48822173955958
99,151.6591960386718
100,157.72585079595075
101,155.8730170355574
102,161.18085787218715
103,165.06517126909023
104,165.87214933362367
105,168.2276481747434
106,163.8637117508375
107,169.21556146084853
108,167.68064198633252
109,166.5420811804857
110,164.610028328653
111,167.59170100656397
112,164.59755322405752
113,160.5313984358166
114,157.28128973466156
115,160.79104103598638
